ORGAN_CODE,FIELD_NM,YY,VAL
3920000,비거주용건물내주택,2017,383
3930000,주택,2017,196205
3930000,단독주택-계,2017,15640
3930000,단독주택-일반,2017,3386
3930000,단독주택-다가구,2017,7486
3930000,단독주택-영업겸용,2017,4768
3930000,아파트,2017,94911
3930000,연립주택,2017,11013
3930000,다세대주택,2017,73260
3930000,비거주용건물내주택,2017,1381
3940000,주택,2017,305178
3940000,단독주택-계,2017,21233
3940000,단독주택-일반,2017,9808
3940000,단독주택-다가구,2017,6606
3940000,단독주택-영업겸용,2017,4819
3940000,아파트,2017,240096
3940000,연립주택,2017,11550
3940000,다세대주택,2017,30695
3940000,비거주용건물내주택,2017,1604
3970000,주택,2017,12114
3970000,단독주택-계,2017,1745
3970000,단독주택-일반,2017,355
3970000,단독주택-다가구,2017,1249
3970000,단독주택-영업겸용,2017,141
3970000,아파트,2017,8494
3970000,연립주택,2017,318
3970000,다세대주택,2017,1468
3970000,비거주용건물내주택,2017,89
3980000,주택,2017,55252
3980000,단독주택-계,2017,5191
3980000,단독주택-일반,2017,1205
3980000,단독주택-다가구,2017,2809
3980000,단독주택-영업겸용,2017,1177
3980000,아파트,2017,42065
3980000,연립주택,2017,2285
3980000,다세대주택,2017,5246
3980000,비거주용건물내주택,2017,465
3990000,주택,2017,209195
3990000,단독주택-계,2017,16373
3990000,단독주택-일반,2017,11077
3990000,단독주택-다가구,2017,2332
3990000,단독주택-영업겸용,2017,2964
3990000,아파트,2017,157314
3990000,연립주택,2017,10874
3990000,다세대주택,2017,23153
3990000,비거주용건물내주택,2017,1481
4000000,주택,2017,67592
4000000,단독주택-계,2017,5048
4000000,단독주택-일반,2017,2142
4000000,단독주택-다가구,2017,1547
4000000,단독주택-영업겸용,2017,1359
4000000,아파트,2017,53284
4000000,연립주택,2017,1511
4000000,다세대주택,2017,7217
4000000,비거주용건물내주택,2017,532
4010000,주택,2017,130097
4010000,단독주택-계,2017,7360
4010000,단독주택-일반,2017,1567
4010000,단독주택-다가구,2017,3162
4010000,단독주택-영업겸용,2017,2631
4010000,아파트,2017,98562
4010000,연립주택,2017,1578
4010000,다세대주택,2017,21328
4010000,비거주용건물내주택,2017,1269
4020000,주택,2017,86340
4020000,단독주택-계,2017,3567
4020000,단독주택-일반,2017,311
4020000,단독주택-다가구,2017,2116
4020000,단독주택-영업겸용,2017,1140
4020000,아파트,2017,69706
4020000,연립주택,2017,1126
4020000,다세대주택,2017,11472
4020000,비거주용건물내주택,2017,469
4030000,주택,2017,47110
4030000,단독주택-계,2017,2780
4030000,단독주택-일반,2017,1119
4030000,단독주택-다가구,2017,1035
4030000,단독주택-영업겸용,2017,626
4030000,아파트,2017,35504
4030000,연립주택,2017,704
4030000,다세대주택,2017,7874
4030000,비거주용건물내주택,2017,248
4040000,주택,2017,64727
4040000,단독주택-계,2017,6056
4040000,단독주택-일반,2017,1131
4040000,단독주택-다가구,2017,3488
4040000,단독주택-영업겸용,2017,1437
4040000,아파트,2017,55386
4040000,연립주택,2017,1067
4040000,다세대주택,2017,1676
4040000,비거주용건물내주택,2017,542
4050000,주택,2017,307555
4050000,단독주택-계,2017,27926
4050000,단독주택-일반,2017,19574
4050000,단독주택-다가구,2017,4744
4050000,단독주택-영업겸용,2017,3608
4050000,아파트,2017,238954
4050000,연립주택,2017,10505
4050000,다세대주택,2017,28505
4050000,비거주용건물내주택,2017,1665
4060000,주택,2017,137097
4060000,단독주택-계,2017,25659
4060000,단독주택-일반,2017,20090
4060000,단독주택-다가구,2017,2742
4060000,단독주택-영업겸용,2017,2827
4060000,아파트,2017,95525
4060000,연립주택,2017,3568
4060000,다세대주택,2017,11061
4060000,비거주용건물내주택,2017,1284
4070000,주택,2017,71325
4070000,단독주택-계,2017,21564
4070000,단독주택-일반,2017,17800
4070000,단독주택-다가구,2017,2489
4070000,단독주택-영업겸용,2017,1275
4070000,아파트,2017,36041
4070000,연립주택,2017,3222
4070000,다세대주택,2017,9445
4070000,비거주용건물내주택,2017,1053
4080000,주택,2017,64940
4080000,단독주택-계,2017,21554
4080000,단독주택-일반,2017,18651
4080000,단독주택-다가구,2017,1352
4080000,단독주택-영업겸용,2017,1551
4080000,아파트,2017,36336
4080000,연립주택,2017,2510
4080000,다세대주택,2017,3695
4080000,비거주용건물내주택,2017,845
4090000,주택,2017,126247
4090000,단독주택-계,2017,12593
4090000,단독주택-일반,2017,9471
4090000,단독주택-다가구,2017,1032
4090000,단독주택-영업겸용,2017,2090
4090000,아파트,2017,102328
4090000,연립주택,2017,3469
4090000,다세대주택,2017,7039
4090000,비거주용건물내주택,2017,818
5530000,주택,2017,220614
5530000,단독주택-계,2017,31244
5530000,단독주택-일반,2017,23272
5530000,단독주택-다가구,2017,2928
5530000,단독주택-영업겸용,2017,5044
5530000,아파트,2017,170398
5530000,연립주택,2017,2976
5530000,다세대주택,2017,14237
5530000,비거주용건물내주택,2017,1759
5540000,주택,2017,107996
5540000,단독주택-계,2017,15715
5540000,단독주택-일반,2017,10498
5540000,단독주택-다가구,2017,3717
5540000,단독주택-영업겸용,2017,1500
5540000,아파트,2017,38948
5540000,연립주택,2017,3565
5540000,다세대주택,2017,48803
5540000,비거주용건물내주택,2017,965
5590000,주택,2017,72288
5590000,단독주택-계,2017,10855
5590000,단독주택-일반,2017,8475
5590000,단독주택-다가구,2017,1051
5590000,단독주택-영업겸용,2017,1329
5590000,아파트,2017,53296
5590000,연립주택,2017,1106
5590000,다세대주택,2017,6107
5590000,비거주용건물내주택,2017,924
5600000,주택,2017,51464
5600000,단독주택-계,2017,21092
5600000,단독주택-일반,2017,18249
5600000,단독주택-다가구,2017,1476
5600000,단독주택-영업겸용,2017,1367
5600000,아파트,2017,18883
5600000,연립주택,2017,2630
5600000,다세대주택,2017,7774
5600000,비거주용건물내주택,2017,1085
5700000,주택,2017,39352
5700000,단독주택-계,2017,19529
5700000,단독주택-일반,2017,17691
5700000,단독주택-다가구,2017,925
5700000,단독주택-영업겸용,2017,913
5700000,아파트,2017,13674
5700000,연립주택,2017,1353
5700000,다세대주택,2017,3894
5700000,비거주용건물내주택,2017,902
4140000,주택,2017,15931
4140000,단독주택-계,2017,8938
4140000,단독주택-일반,2017,8013
4140000,단독주택-다가구,2017,259
4140000,단독주택-영업겸용,2017,666
4140000,아파트,2017,4273
4140000,연립주택,2017,1195
4140000,다세대주택,2017,1115
4140000,비거주용건물내주택,2017,410
4160000,주택,2017,24390
4160000,단독주택-계,2017,13960
4160000,단독주택-일반,2017,11827
4160000,단독주택-다가구,2017,1134
4160000,단독주택-영업겸용,2017,999
4160000,아파트,2017,4922
4160000,연립주택,2017,1786
4160000,다세대주택,2017,2936
4160000,비거주용건물내주택,2017,786
4170000,주택,2017,41689
4170000,단독주택-계,2017,28035
4170000,단독주택-일반,2017,24965
4170000,단독주택-다가구,2017,1908
4170000,단독주택-영업겸용,2017,1162
4170000,아파트,2017,7686
4170000,연립주택,2017,1267
4170000,다세대주택,2017,3879
4170000,비거주용건물내주택,2017,822
6420000,주택,2017,586383
6420000,단독주택-계,2017,234791
6420000,단독주택-일반,2017,188414
6420000,단독주택-다가구,2017,23028
6420000,단독주택-영업겸용,2017,23349
6420000,아파트,2017,307839
6420000,연립주택,2017,21190
6420000,다세대주택,2017,11632
6420000,비거주용건물내주택,2017,10931
4180000,주택,2017,93649
4180000,단독주택-계,2017,26664
4180000,단독주택-일반,2017,16827
4180000,단독주택-다가구,2017,5711
4180000,단독주택-영업겸용,2017,4126
4180000,아파트,2017,62375
4180000,연립주택,2017,1889
4180000,다세대주택,2017,1389
4180000,비거주용건물내주택,2017,1332
4190000,주택,2017,121069
4190000,단독주택-계,2017,29857
4190000,단독주택-일반,2017,19918
4190000,단독주택-다가구,2017,4995
4190000,단독주택-영업겸용,2017,4944
4190000,아파트,2017,87557
4190000,연립주택,2017,1171
4190000,다세대주택,2017,1089
4190000,비거주용건물내주택,2017,1395
4200000,주택,2017,79769
4200000,단독주택-계,2017,29412
4200000,단독주택-일반,2017,22098
4200000,단독주택-다가구,2017,4379
4200000,단독주택-영업겸용,2017,2935
4200000,아파트,2017,44766
4200000,연립주택,2017,2584
4200000,다세대주택,2017,1350
4200000,비거주용건물내주택,2017,1657
4210000,주택,2017,37245
4210000,단독주택-계,2017,10668
4210000,단독주택-일반,2017,8849
4210000,단독주택-다가구,2017,890
4210000,단독주택-영업겸용,2017,929
4210000,아파트,2017,23110
4210000,연립주택,2017,1661
4210000,다세대주택,2017,1145
4210000,비거주용건물내주택,2017,661
4220000,주택,2017,21179
4220000,단독주택-계,2017,6144
4220000,단독주택-일반,2017,5386
4220000,단독주택-다가구,2017,190
4220000,단독주택-영업겸용,2017,568
4220000,아파트,2017,11297
4220000,연립주택,2017,3169
4220000,다세대주택,2017,168
4220000,비거주용건물내주택,2017,401
4230000,주택,2017,33323
4230000,단독주택-계,2017,8566
4230000,단독주택-일반,2017,6521
4230000,단독주택-다가구,2017,923
4230000,단독주택-영업겸용,2017,1122
4230000,아파트,2017,22296
4230000,연립주택,2017,1405
4230000,다세대주택,2017,462
4230000,비거주용건물내주택,2017,594
4240000,주택,2017,29323
4240000,단독주택-계,2017,13760
4240000,단독주택-일반,2017,11937
4240000,단독주택-다가구,2017,877
4240000,단독주택-영업겸용,2017,946
4240000,아파트,2017,12596
4240000,연립주택,2017,1555
4240000,다세대주택,2017,876
4240000,비거주용건물내주택,2017,536
4250000,주택,2017,28731
4250000,단독주택-계,2017,18099
4250000,단독주택-일반,2017,16146
4250000,단독주택-다가구,2017,830
4250000,단독주택-영업겸용,2017,1123
4250000,아파트,2017,7978
4250000,연립주택,2017,1464
4250000,다세대주택,2017,558
4250000,비거주용건물내주택,2017,632
4260000,주택,2017,18546
4260000,단독주택-계,2017,13480
4260000,단독주택-일반,2017,12314
4260000,단독주택-다가구,2017,554
4260000,단독주택-영업겸용,2017,612
4260000,아파트,2017,3838
4260000,연립주택,2017,389
4260000,다세대주택,2017,500
4260000,비거주용건물내주택,2017,339
4270000,주택,2017,16970
4270000,단독주택-계,2017,11655
4270000,단독주택-일반,2017,10501
4270000,단독주택-다가구,2017,429
4270000,단독주택-영업겸용,2017,725
4270000,아파트,2017,3455
4270000,연립주택,2017,700
4270000,다세대주택,2017,786
4270000,비거주용건물내주택,2017,374
4280000,주택,2017,20075
4280000,단독주택-계,2017,12263
4280000,단독주택-일반,2017,10570
4280000,단독주택-다가구,2017,928
4280000,단독주택-영업겸용,2017,765
4280000,아파트,2017,4455
4280000,연립주택,2017,1897
4280000,다세대주택,2017,990
4280000,비거주용건물내주택,2017,470
4290000,주택,2017,16476
4290000,단독주택-계,2017,10105
4290000,단독주택-일반,2017,8966
4290000,단독주택-다가구,2017,338
4290000,단독주택-영업겸용,2017,801
4290000,아파트,2017,5098
4290000,연립주택,2017,379
4290000,다세대주택,2017,454
4290000,비거주용건물내주택,2017,440
4300000,주택,2017,16287
4300000,단독주택-계,2017,9346
4300000,단독주택-일반,2017,8451
4300000,단독주택-다가구,2017,259
4300000,단독주택-영업겸용,2017,636
4300000,아파트,2017,4686
4300000,연립주택,2017,995
4300000,다세대주택,2017,820
4300000,비거주용건물내주택,2017,440
4310000,주택,2017,9682
4310000,단독주택-계,2017,5804
4310000,단독주택-일반,2017,5104
4310000,단독주택-다가구,2017,236
4310000,단독주택-영업겸용,2017,464
4310000,아파트,2017,2964
4310000,연립주택,2017,477
4310000,다세대주택,2017,208
4310000,비거주용건물내주택,2017,229
4320000,주택,2017,8104
4320000,단독주택-계,2017,4836
4320000,단독주택-일반,2017,4329
4320000,단독주택-다가구,2017,149
4320000,단독주택-영업겸용,2017,358
4320000,아파트,2017,2519
4320000,연립주택,2017,325
4320000,다세대주택,2017,174
4320000,비거주용건물내주택,2017,250
4330000,주택,2017,12005
4330000,단독주택-계,2017,7485
4330000,단독주택-일반,2017,6119
4330000,단독주택-다가구,2017,491
4330000,단독주택-영업겸용,2017,875
4330000,아파트,2017,3270
4330000,연립주택,2017,534
4330000,다세대주택,2017,323
4330000,비거주용건물내주택,2017,393
4340000,주택,2017,11545
4340000,단독주택-계,2017,8892
4340000,단독주택-일반,2017,7721
4340000,단독주택-다가구,2017,390
4340000,단독주택-영업겸용,2017,781
4340000,아파트,2017,2058
4340000,연립주택,2017,109
4340000,다세대주택,2017,113
4340000,비거주용건물내주택,2017,373
4350000,주택,2017,12405
4350000,단독주택-계,2017,7755
4350000,단독주택-일반,2017,6657
4350000,단독주택-다가구,2017,459
4350000,단독주택-영업겸용,2017,639
4350000,아파트,2017,3521
4350000,연립주택,2017,487
4350000,다세대주택,2017,227
4350000,비거주용건물내주택,2017,415
6430000,주택,2017,581855
6430000,단독주택-계,2017,208789
6430000,단독주택-일반,2017,168280
6430000,단독주택-다가구,2017,20660
6430000,단독주택-영업겸용,2017,19849
6430000,아파트,2017,327319
6430000,연립주택,2017,16124
6430000,다세대주택,2017,20014
6430000,비거주용건물내주택,2017,9609
4390000,주택,2017,81738
4390000,단독주택-계,2017,29758
4390000,단독주택-일반,2017,23661
4390000,단독주택-다가구,2017,2766
4390000,단독주택-영업겸용,2017,3331
4390000,아파트,2017,42806
4390000,연립주택,2017,2785
4390000,다세대주택,2017,4867
4390000,비거주용건물내주택,2017,1522
4400000,주택,2017,54173
4400000,단독주택-계,2017,20602
4400000,단독주택-일반,2017,16713
4400000,단독주택-다가구,2017,1715
4400000,단독주택-영업겸용,2017,2174
4400000,아파트,2017,29458
4400000,연립주택,2017,1867
4400000,다세대주택,2017,978
4400000,비거주용건물내주택,2017,1268
5710000,주택,2017,271778
5710000,단독주택-계,2017,63485
5710000,단독주택-일반,2017,40349
5710000,단독주택-다가구,2017,13716
5710000,단독주택-영업겸용,2017,9420
5710000,아파트,2017,192887
5710000,연립주택,2017,5353
5710000,다세대주택,2017,6024
5710000,비거주용건물내주택,2017,4029
4420000,주택,2017,14900
4420000,단독주택-계,2017,11660
4420000,단독주택-일반,2017,11014
4420000,단독주택-다가구,2017,92
4420000,단독주택-영업겸용,2017,554
4420000,아파트,2017,2380
4420000,연립주택,2017,305
4420000,다세대주택,2017,294
4420000,비거주용건물내주택,2017,261
4430000,주택,2017,21248
4430000,단독주택-계,2017,13985
4430000,단독주택-일반,2017,13111
